"csv_file_name","question_name","ï..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study1/attempts-NearG.csv","NearG",1162488,28864,23,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1573853725,492695,1,"gradedright",1,1573850976,222,"anonfirstname100","anonlastname100","anon100",1,"LGE Group GCG"
"../data-raw/study1/attempts-NearG.csv","NearG",1164624,28900,19,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 5-(1/2^n) [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1574129306,493769,1,"gradedright",1,1574128545,223,"anonfirstname101","anonlastname101","anon101",1,"LGE Group CGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1164696,28901,19,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: -1/n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1573768558,493802,1,"gradedright",1,1573768161,225,"anonfirstname103","anonlastname103","anon103",1,"LGE Group CGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1164777,28902,31,"interactivecountback",3723,1,0,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: n/2 [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | prt1-4-F",1573643571,493839,1,"gradedpartial",0.5,1573642845,226,"anonfirstname104","anonlastname104","anon104",1,"LGE Group CGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1164752,28902,19,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 1-(1/(2^n)) [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1573643571,493827,1,"gradedright",1,1573642879,226,"anonfirstname104","anonlastname104","anon104",2,"LGE Group CGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1160069,28824,22,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1574204425,491498,1,"gradedright",1,1574204077,227,"anonfirstname105","anonlastname105","anon105",1,"LGE Group GGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1160155,28825,32,"interactivecountback",3723,1,0,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 2+1/n [score]; prt1: prt1-1-F | ATLogic_True | prt1-2-T",1573848942,491538,1,"gradedwrong",0,1573848333,228,"anonfirstname106","anonlastname106","anon106",1,"LGE Group GGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1160135,28825,22,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 2-1/n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T",1573848942,491528,1,"gradedright",1,1573848349,228,"anonfirstname106","anonlastname106","anon106",2,"LGE Group GGC"
"../data-raw/study1/attempts-NearG.csv","NearG",1165939,28925,20,"interactivecountback",3723,1,1,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","prt1: #",1574178615,494431,1,"gaveup",NA,1574178615,230,"anonfirstname108","anonlastname108","anon108",1,"LGE Group CCG"
"../data-raw/study1/attempts-NearG.csv","NearG",1162616,28865,36,"interactivecountback",3723,1,0,0,1,0,"Give an example of a sequence which is increasing and bounded above.

(Give your answer as a formula for the \(n\)th term.)

\(u_n=\) [[input:ans1]] [[validation:ans1]]
","ans1: 1-1/2^n [score]; prt1: ATLogic_True | prt1-1-T | prt1-3-F | ATLogic_True | prt1-4-T","ans1: 1/n+9 [score]; prt1: prt1-1-F | ATLogic_True | prt1-2-T",1573646936,492755,1,"gradedwrong",0,1573646778,231,"anonfirstname109","anonlastname109","anon109",1,"LGE Group GCG"
