"csv_file_name","question_name","ï..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1759745,54074,6,"interactivecountback",29996,1,1,0,1,0,"\({7-5\,n}\) is Decreasing and Bounded above","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606137212,717220,1,"gradedright",1,1605725037,132,"anonfirstname10","anonlastname10","anon10",1,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1761678,54110,6,"interactivecountback",29996,6,1,0,1,0,"\({5-2\,n}\) is Decreasing and Bounded above","Seed: 1143953323; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1143953323; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606155139,718180,1,"gradedright",1,1605981064,222,"anonfirstname100","anonlastname100","anon100",1,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1757489,54033,24,"interactivecountback",29996,15,0,0,1,0,"\({4\,n-1}\) is Increasing and Bounded below","Seed: 765070860; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 765070860; ans1: ""Increasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606153383,716115,1,"gradedpartial",0.5,1606140251,223,"anonfirstname101","anonlastname101","anon101",1,"Group GC"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1757451,54033,7,"interactivecountback",29996,6,1,0,1,0,"\({5-2\,n}\) is Decreasing and Bounded above","Seed: 1143953323; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1143953323; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606153383,716098,1,"gradedright",1,1606140382,223,"anonfirstname101","anonlastname101","anon101",2,"Group GC"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1761740,54111,6,"interactivecountback",29996,6,1,0,1,0,"\({5-2\,n}\) is Decreasing and Bounded above","Seed: 1143953323; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1143953323; prt1: !; prt2: !",1606149131,718208,1,"gaveup",NA,1606149130,227,"anonfirstname105","anonlastname105","anon105",1,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1761786,54112,6,"interactivecountback",29996,11,1,0,1,0,"\({5\,n-3}\) is Increasing and Bounded below","Seed: 437720694; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 437720694; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605600484,718230,1,"gradedright",1,1605598822,230,"anonfirstname108","anonlastname108","anon108",1,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1761891,54113,26,"interactivecountback",29996,2,0,0,1,0,"\({7-3\,n}\) is Decreasing and Bounded above","Seed: 17447664; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 17447664; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606140654,718275,3,"gradedpartial",0.5,1606136844,231,"anonfirstname109","anonlastname109","anon109",1,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1761842,54113,6,"interactivecountback",29996,1,1,0,1,0,"\({7-5\,n}\) is Decreasing and Bounded above","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606140654,718255,1,"gradedright",1,1606136874,231,"anonfirstname109","anonlastname109","anon109",2,"Group CG"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1757534,54035,7,"interactivecountback",29996,9,1,0,1,0,"\({4\,n-2}\) is Increasing and Bounded below","Seed: 1663925798; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1663925798; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605616927,716148,1,"gradedright",1,1605614432,232,"anonfirstname110","anonlastname110","anon110",1,"Group GC"
"../data-raw/study2/attempts_MidC1.csv","MidC1",1757628,54036,24,"interactivecountback",29996,1,0,0,1,0,"\({7-5\,n}\) is Decreasing and Bounded above","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 183738477; ans1: ""Decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606213361,716190,1,"gradedpartial",0.5,1606209430,235,"anonfirstname113","anonlastname113","anon113",1,"Group GC"
